,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_Fiber Optic,InternetService_None,Tablet_Yes,Phone_Yes,TechSupport_Yes
309,0,50,42093.64,11.44655577,0,4.355064781,139.99789,1,0,0,0,1,0,0,1
310,3,31,55398.87,10.1755818,0,4.030250374,144.988941,1,0,0,0,0,1,1,1
311,0,22,22362.59,13.7362126,2,9.915959247,114.997564,0,0,0,0,1,0,1,0
312,0,50,40271.47,13.93422217,0,9.821728297,172.484753,1,0,1,0,1,0,1,0
313,0,28,56178.63,3.405050602,0,9.183905417,124.97808,1,0,0,1,0,0,1,0
314,0,63,21053.35,10.69284712,1,8.892893007,174.991856,1,0,0,1,0,1,1,1
315,1,73,75866.75,10.11985468,0,7.661226872,92.488023,0,0,0,0,1,0,1,1
316,3,72,74061.48,5.863179258,0,12.4767812,139.965008,1,0,0,0,0,0,1,0
317,7,23,35102.93,13.357551,0,2.462148717,192.470522,1,0,0,1,0,1,1,0
318,1,49,26391.1,14.04061351,0,14.09942339,220.118516,1,0,0,1,0,1,1,1
319,1,82,29982.49,4.586902043,0,7.272649386,232.622804,0,0,1,1,0,1,1,0
320,1,72,51154.34,11.03563726,0,3.999030359,210.156274,0,0,0,0,1,0,1,0
321,1,45,37583.97,11.32768159,1,3.115945151,114.972827,0,0,0,1,0,0,1,0
322,1,73,28654.87,5.307097721,0,13.67931764,149.977753,0,0,0,1,0,1,1,1
324,4,71,11591.09,11.05733159,0,5.953547112,132.479779,1,0,0,0,0,0,1,0
325,4,67,70174.11,8.702618087,0,11.74635394,190.12704,0,0,0,0,0,0,1,0
326,1,43,8495.04,7.045651851,2,5.954024226,92.488023,1,0,1,0,1,0,1,1
327,5,27,17191.02,12.61411193,0,22.8577804,220.114868,0,0,1,0,0,0,1,0
328,2,39,24732.09,9.703658153,1,1.407866545,107.495766,1,0,0,0,0,0,1,0
329,0,52,27282.21,8.220453321,1,21.08265979,169.967067,0,0,0,0,1,0,1,0
330,9,19,40902.49,8.816497541,1,11.10356439,222.679213,0,0,0,0,1,0,1,0
331,0,48,87568.16,11.11756812,0,9.734064703,200.132293,0,0,0,0,0,0,1,0
332,0,22,69327.78,13.07119875,1,12.21754865,262.610632,1,0,0,1,0,1,1,0
333,1,69,5194.22,12.10865222,0,2.423722078,152.495236,1,0,1,0,1,0,1,1
334,1,31,12951.51,9.681031902,0,13.66061487,202.636202,1,0,0,0,0,0,1,1
335,9,79,11179.42,10.49495185,0,8.701581043,127.478341,0,0,0,0,0,1,1,0
336,0,65,47288.09,7.535866122,0,4.844060027,159.983006,1,0,1,1,0,0,1,1
339,3,74,42386.84,12.2870805,0,7.69213424,104.97808,1,0,0,0,0,0,1,0
340,3,27,38864.57,10.66015784,0,13.73012915,204.961033,1,0,0,1,0,1,1,0
341,4,79,25215.22,7.044096971,0,5.690013293,245.145743,0,0,0,1,0,0,1,0
342,1,41,9302.3,12.14893118,0,6.68894661,95.019486,0,0,0,0,1,1,1,0
343,0,51,45225.74,12.71107869,0,9.475983046,169.937833,0,0,1,1,0,1,1,0
344,0,57,29976.15,9.759360165,0,4.893221514,207.475448,1,0,0,0,0,1,1,1
345,1,66,13155.79,2.816821044,1,2.656915117,114.983787,0,0,0,0,1,1,0,1
346,4,85,14980.5,9.617602049,0,8.381515693,232.637807,0,0,0,0,0,0,1,0
347,9,54,24017.57,13.06640293,1,14.53315436,225.131966,0,0,0,0,0,0,1,1
348,8,79,26204.77,8.669204519,0,13.62832619,212.641455,1,0,0,0,0,0,1,1
349,3,56,27978.78,13.97477268,0,1.281566108,152.495236,1,0,0,0,1,0,0,1
350,1,80,46622.3,11.19861363,0,3.365552603,134.950905,1,0,0,1,0,0,1,0
351,0,37,34419.26,10.18921185,0,5.397827503,200.132293,0,0,0,0,0,0,1,0
352,7,24,8507.97,9.518819692,0,9.001231999,197.470195,0,0,0,0,0,0,1,1
353,3,48,64420.19,11.01996949,2,10.9750814,192.456745,1,0,0,1,0,0,1,1
355,3,74,64446.9,11.17971961,0,14.12966281,222.660939,1,0,0,0,1,0,1,1
356,1,37,20647.83,12.16826675,0,14.66914461,114.950905,0,0,0,0,0,0,1,0
357,0,54,23956.91,17.39213562,0,5.388165017,182.446995,1,0,0,1,0,0,1,1
358,1,84,56003.36,12.02476736,0,2.810825808,95.005709,1,0,0,0,1,1,1,1
359,10,68,50150.81,6.6769165,0,2.485229169,172.456745,1,0,0,0,0,0,1,1
360,10,39,4180.22,11.78679636,0,2.051069457,177.65076,0,0,0,0,1,0,1,0
361,4,85,70023.28,7.846521648,0,6.10108047,207.638588,1,0,0,0,1,0,1,0
362,1,86,40728.96,5.670110512,0,4.950398978,220.118516,0,0,0,1,0,0,1,1
363,1,70,69248.13,13.37036883,0,10.16660427,137.468388,0,0,0,0,1,0,1,0
364,1,33,65187.42,9.826229752,0,12.29558653,159.965008,0,0,0,1,0,0,1,0
365,1,58,26005.77,12.07226102,0,24.8868126,182.465269,0,0,0,1,0,0,1,0
366,2,58,10423.75,15.42491471,1,9.660361769,129.977753,1,0,0,0,0,0,1,1
367,4,42,28909.96,8.601959705,0,7.663625954,112.484375,1,0,1,0,1,1,1,0
368,2,89,28219.28,8.787582345,0,5.25445262,127.488728,1,0,0,0,1,0,1,0
369,2,63,67319.27,6.362190982,2,13.59137366,162.471255,1,0,0,1,0,1,1,1
370,0,18,71348.1,9.507249087,1,12.3492819,154.961766,1,0,0,0,0,0,0,1
371,4,82,39231.99,12.06831191,1,18.37317391,194.976769,1,0,0,1,0,1,1,1
372,8,61,28129.21,5.600227586,0,8.498042024,192.48852,1,0,0,1,0,0,1,1
373,7,36,69104.9,13.15969677,0,22.33583015,162.452604,1,0,0,1,0,0,1,0
374,1,87,31282.78,6.18537496,0,1.541545443,107.48056,0,0,0,0,1,0,1,0
375,0,48,65229.24,9.089998883,0,12.78453216,142.482694,1,0,0,0,0,0,1,0
376,8,56,15110.46,11.21142669,0,2.527681829,165.018175,1,0,0,0,1,1,1,1
377,0,57,66922.3,5.868957217,0,7.065506244,125.007314,1,0,0,0,1,1,1,0
378,3,89,1666.59,2.657311067,0,4.258552081,139.987503,1,0,0,0,0,1,1,1
379,6,30,50258.38,13.75498892,0,4.801969514,112.455141,0,0,0,1,0,0,1,0
380,4,54,54373.35,11.07079287,0,5.204853319,212.622804,0,0,0,0,0,1,1,0
381,5,55,33588.84,10.74788638,1,32.0730133,182.460772,0,0,1,1,0,0,1,0
382,1,46,23629.05,15.68552752,2,11.16847385,159.947583,0,0,1,0,0,0,1,0
383,0,18,91186.03,10.08605721,0,16.8000196,245.145743,0,0,0,1,0,1,1,0
384,0,58,20204.74,16.26782621,0,17.6210362,149.977753,0,0,0,1,0,0,1,1
385,1,60,37703.83,4.946414499,0,17.18829795,184.967019,1,0,0,1,0,1,1,1
386,2,62,29117.32,14.19610787,0,17.52138221,92.455141,0,0,1,0,0,0,1,0
387,4,30,52531.72,15.83394061,0,10.4103675,149.944668,0,0,0,0,0,1,1,0
388,4,75,25742.72,7.663279641,0,3.310281145,167.456419,1,0,0,1,0,1,1,0
389,7,23,21072.82,7.43893815,1,2.993625911,197.516854,0,0,0,0,1,0,1,1
390,1,84,37774.81,11.70582668,0,16.26037537,152.488401,0,0,0,0,1,0,1,1
391,3,61,20811.42,13.60774223,1,3.045064701,162.482694,1,0,0,1,0,1,1,0
392,0,75,34474.39,6.02604588,0,15.35762157,262.610632,1,0,0,1,0,0,1,0
393,3,72,81388.6,8.273678516,0,5.940902789,190.173699,1,0,0,0,1,0,1,0
394,0,66,78272.96,9.424686492,0,5.988505209,187.513939,1,0,0,0,1,1,0,1
395,2,81,11655.88,10.05990041,0,7.138784756,212.641455,0,0,0,0,0,0,1,1
396,4,34,37773.19,12.69711858,1,8.951793883,104.964303,1,0,0,0,0,1,1,1
397,1,82,40183.01,10.3853182,0,4.221959275,232.637807,1,0,0,0,0,0,1,0
398,1,73,37149.4,10.48123205,0,9.797427154,142.499263,1,0,1,0,1,0,1,0
399,0,28,10331.57,13.43076227,0,10.90397471,277.63748,1,0,0,1,0,1,1,1
400,1,48,37096.85,7.951590644,0,1.665591776,112.455141,0,0,0,1,0,0,1,0
401,2,53,26004.59,9.100502767,0,8.611218573,220.118516,1,0,0,1,0,1,1,1
402,4,52,77291.95,11.9086306,0,1.28507969,139.951231,0,0,1,0,0,0,1,1
403,3,20,24462.25,5.304627269,1,1.379696124,184.978458,0,0,0,1,0,0,1,0
404,0,19,75871.75,12.07096717,0,3.084376591,210.138,1,0,0,0,1,1,1,1
405,0,70,28840.47,7.336943024,0,2.43754565,142.468917,0,1,1,0,0,0,1,1
406,4,48,25299.48,10.16142541,0,3.288124191,160.00128,0,0,0,1,0,0,1,0
407,2,28,37631.4,9.632814549,0,32.30772134,127.481989,1,0,0,1,0,0,1,1
408,2,52,23014.69,6.346778536,1,13.46565415,162.452604,1,0,0,1,0,0,1,0
409,1,77,31300.68,12.1986895,0,19.244458,172.457857,0,0,0,1,0,1,1,0
410,3,71,55840.35,6.444558317,0,8.69085131,255.155493,0,0,0,1,0,1,1,0
411,4,22,9729.44,11.7174619,0,3.778575882,184.979684,0,0,0,0,0,0,1,1
412,1,88,35891.67,6.286550988,2,10.27819073,175.006206,1,0,0,0,0,0,1,1
413,0,25,20801.9,9.886595026,0,4.156887945,112.455141,1,0,1,1,0,0,1,0
415,1,39,33217.64,11.10996233,1,5.254442453,172.44408,0,0,0,1,0,0,1,1
416,1,29,45562.97,9.301929385,0,5.2551003,200.165175,1,0,0,0,1,0,1,1
417,1,22,15380.9,8.535578793,2,6.417132666,127.460067,0,0,0,0,0,1,1,1
418,10,44,100232.53,9.083448287,0,18.61278731,147.478341,0,0,0,1,0,0,1,0
419,4,74,57900.98,9.581508542,0,4.924623699,207.49737,1,0,0,1,0,0,1,1
420,2,84,60476.86,8.763218085,0,6.325942162,169.937833,0,0,0,1,0,0,1,0
421,1,65,26875.13,12.72077056,0,17.22220989,152.457857,1,0,1,0,0,0,1,0
422,2,29,24447.03,5.304635517,0,3.238699239,162.460772,0,0,0,0,0,0,1,0
423,2,51,14817.22,11.18732698,0,6.437878909,200.132293,0,0,1,0,0,0,1,0
424,0,40,6170.55,11.6443975,1,15.22323989,182.460772,0,0,0,1,0,0,1,0
425,2,49,33620.38,9.83612847,1,7.484425045,124.97808,0,0,0,1,0,0,1,0
426,7,61,86453.08,9.202197695,0,7.218752772,230.105118,0,0,0,1,0,0,0,0
427,3,61,31466.9,6.187489206,0,11.69875604,147.473844,0,0,0,1,0,0,1,0
428,1,85,76984.15,9.320914781,0,10.03363969,142.482694,0,0,0,0,0,0,1,0
429,8,25,43586.8,6.697226378,0,18.46162568,152.479779,0,0,0,1,0,0,1,0
430,4,48,13148.09,16.41445271,0,16.52138638,105.010962,0,0,0,0,1,0,1,1
431,4,86,11612.88,4.964218639,1,13.83290937,114.965789,1,0,0,0,1,0,1,0
432,0,53,71215.87,6.702458265,1,5.02568958,184.978458,0,0,0,1,0,1,1,0
433,2,88,18113.33,8.623296005,0,2.644787483,134.950905,0,0,0,1,0,0,1,0
434,1,40,18895.18,4.874661522,0,2.522962069,182.490006,0,0,0,0,1,1,1,0
435,1,23,48852.54,4.924368526,0,3.508974199,192.470522,1,0,0,1,0,0,0,0
436,3,63,6574.36,9.173811061,0,11.50651216,149.962093,1,0,1,1,0,0,1,0
437,2,28,10342.14,9.553427818,1,10.96319721,95.019486,1,0,0,0,1,1,1,0
438,1,26,23028.48,6.007630739,1,5.505247606,245.174977,0,0,0,0,1,0,1,0
439,2,22,31843.16,18.39537758,0,14.16961729,169.944668,1,0,0,1,0,0,1,0
440,2,43,31920.88,14.02031408,1,10.27782059,207.49737,1,0,0,1,0,1,1,1
441,6,70,54961.9,12.07594948,0,3.364993591,245.145743,1,0,0,1,0,1,1,0
443,1,29,21897.41,13.1215267,0,1.171557288,182.467607,0,0,1,1,0,1,0,0
444,4,61,72129.01,10.4523599,2,7.262579715,267.642733,0,0,0,0,0,0,0,1
445,1,73,16368.02,10.07963518,0,17.06899012,104.992311,0,0,0,0,1,1,1,0
446,2,27,59147.78,5.763454353,0,10.8600084,164.978458,1,0,0,0,0,0,1,0
447,1,56,65900.37,9.086330232,2,16.48065356,240.114868,0,0,0,1,0,0,0,0
448,6,19,69369.36,10.04912841,0,10.85041661,124.960655,1,0,0,0,0,0,1,0
449,1,56,23382.74,8.431329813,0,4.85576672,127.442069,1,0,0,0,0,0,1,0
450,2,83,25886.2,8.961461799,0,1.715329149,169.992756,0,0,0,1,0,1,0,1
451,3,84,99519.26,12.87091514,0,21.71097206,169.992756,0,0,0,1,0,0,0,1
452,0,62,93039.69,7.236546463,0,3.470685398,179.979358,1,0,0,1,0,0,1,0
453,0,67,37852.37,7.048563699,0,1.914386255,134.950905,1,0,0,1,0,0,1,0
454,1,21,54727.46,13.17156155,1,9.16272705,192.440432,0,0,0,1,0,1,1,0
455,2,31,47944.46,11.11418795,0,7.457173484,172.440432,1,0,0,0,0,0,1,0
456,2,25,18402.27,5.236234219,0,4.991605214,212.669463,0,0,0,0,1,0,1,0
457,0,60,43631.75,10.08565191,0,10.5903229,175.133074,0,0,0,0,1,0,1,0
458,6,84,31392.97,4.843029288,0,14.68216127,159.965008,0,0,0,1,0,1,1,0
459,1,36,10466.23,7.565105658,0,5.440398012,112.484375,0,0,0,0,1,0,1,0
460,0,87,20197.89,7.940679007,1,11.92300936,179.965581,0,0,0,1,0,1,1,1
461,2,80,99482.26,12.94031641,0,9.461939857,252.62403,0,0,0,1,0,0,1,1
462,0,34,48005.75,7.794425904,0,13.90000955,95.005709,0,0,0,0,1,0,1,1
463,4,39,50666.54,4.88644359,2,13.99579075,240.114868,1,0,1,1,0,0,1,0
464,8,42,6117.38,10.84392109,0,13.44056701,105.010962,1,0,0,0,1,0,1,1
465,4,36,7953.27,9.879617841,1,3.179043613,182.45383,1,0,1,1,0,1,1,1
466,0,18,101000.3,11.26553266,1,14.58066686,149.944668,1,0,0,0,0,0,1,0
467,0,66,10882.02,13.28523257,0,17.24908083,144.960655,0,0,0,1,0,0,0,0
468,3,20,69156.25,15.62909771,0,2.760467902,187.609354,0,0,0,0,0,0,1,0
469,0,73,19563.77,11.31172944,1,20.04140358,129.962093,0,0,0,0,0,1,1,0
470,0,83,27113.0,11.06959212,0,8.001673351,129.976324,1,0,0,0,1,1,1,0
472,2,62,23165.82,11.06361355,0,14.68600159,172.44408,1,0,0,1,0,1,1,1
473,2,34,13378.22,11.56147327,0,4.135515169,117.485813,1,0,0,0,1,1,1,0
474,2,28,5337.97,13.49663107,0,9.086633107,159.965008,0,0,0,1,0,0,1,0
475,2,26,72490.86,7.581534683,0,9.493585403,167.484705,0,0,0,0,0,1,0,1
476,2,82,12476.24,10.67669456,0,5.372758028,129.962093,0,0,0,0,0,1,1,0
477,1,59,64584.13,11.74759925,0,13.82188875,139.981577,1,0,0,0,1,0,1,0
478,6,46,32885.95,9.044025424,0,2.598489694,124.97808,1,0,0,1,0,1,1,0
479,1,44,80862.03,7.949846907,2,12.9401487,255.137219,1,0,0,1,0,1,1,1
480,4,56,49800.1,11.35513416,1,4.957713222,230.105118,1,0,0,1,0,0,0,0
481,10,32,6958.83,7.524691972,0,28.79864005,182.460772,1,0,1,1,0,0,1,0
482,2,50,19133.76,9.993073346,1,7.176411327,255.155493,1,0,0,1,0,0,1,0
483,7,53,23413.1,11.38306511,0,5.709925704,172.457857,1,0,0,1,0,0,1,0
484,1,84,11957.82,9.818276662,0,3.956375328,137.483594,1,0,0,0,0,0,1,0
485,5,33,31250.41,14.32006623,0,1.033067819,167.456419,1,0,0,1,0,1,1,0
486,3,29,9487.91,10.02701706,0,2.206152519,127.495766,0,0,0,1,0,0,1,0
487,7,87,13533.47,12.67439697,1,3.820262172,287.642733,0,0,1,1,0,0,1,1
488,3,34,46533.08,11.95689175,0,2.640977982,167.456419,0,0,0,1,0,0,0,0
489,3,34,47946.16,16.23914454,0,5.622660986,164.988941,0,0,0,1,0,0,1,1
490,1,28,14393.72,12.55052929,0,1.634394387,242.632554,1,0,1,1,0,0,1,0
491,2,68,4102.64,13.71586929,1,2.012075635,130.006414,1,0,0,0,1,0,0,0
492,0,26,11249.18,8.90345193,1,10.06913982,257.63748,1,0,1,0,0,0,1,1
493,0,61,18684.74,11.70304454,1,6.935335786,129.977753,1,0,0,0,0,0,1,1
494,4,79,75276.52,3.602721856,0,15.56741347,232.622804,1,0,0,1,0,0,1,0
495,1,49,78129.73,5.21028807,0,12.75071284,182.467607,0,0,0,1,0,1,1,0
496,3,85,97761.18,9.442505655,0,8.573785357,220.132293,0,0,0,1,0,1,1,0
497,0,25,20789.86,2.760749024,0,13.86188691,252.637807,1,0,0,1,0,0,1,0
498,0,19,34038.71,13.2491569,0,10.77929667,142.452604,1,0,0,0,0,1,1,0
499,0,28,16051.94,13.4911859,0,16.88097916,94.972827,0,0,0,0,0,0,1,0
500,0,86,24266.04,7.779828793,0,16.92163398,210.105118,1,0,0,0,0,0,1,0
501,0,54,28712.86,10.68579941,0,11.91663193,92.455141,0,0,0,0,0,0,1,0
502,2,28,18966.81,9.905787776,0,2.81822785,194.969934,1,0,1,1,0,0,1,1
503,2,25,67530.44,11.62388139,0,5.100566529,129.977753,1,0,1,0,0,0,1,1
504,4,81,38866.92,12.19296315,1,4.806882153,242.628057,0,0,0,1,0,0,1,0
505,2,89,44314.39,6.892345443,0,5.658327457,197.48762,1,0,0,1,0,0,0,1
506,0,62,26929.55,8.482252615,0,2.649525158,242.610632,0,0,0,0,0,1,1,0
507,1,31,50643.95,9.179212931,2,18.76976086,139.934918,0,0,0,0,0,0,1,0
508,3,48,4803.58,9.321060469,0,13.04542381,112.455141,0,0,0,1,0,1,1,0
509,1,22,21278.71,13.24354261,0,1.534192133,182.490006,1,0,0,0,1,0,1,0
510,0,22,16874.68,14.7376853,0,9.039309605,149.988989,0,0,0,0,1,0,1,0
511,2,20,20314.7,7.766411994,0,10.15330548,107.495766,0,0,0,0,0,0,1,0
513,0,81,28908.4,8.27152774,1,1.542556879,225.145743,1,0,0,0,0,1,1,0
515,0,89,47370.85,6.964656883,1,5.165404738,207.638588,1,0,0,0,1,0,1,0
516,1,59,59158.79,7.514067308,0,13.17859958,175.133074,1,0,1,0,1,1,1,0
517,0,75,39802.79,3.262720061,1,1.557206083,242.628057,1,0,0,1,0,0,1,0
518,5,35,50195.66,13.69828326,0,7.226076469,184.964681,0,0,0,1,0,0,1,1
519,1,28,52946.65,8.363844619,0,20.91720893,182.443347,1,0,0,0,0,0,1,0
520,3,48,7681.82,11.34885042,0,7.228526307,117.485813,0,0,0,0,1,0,1,0
521,1,29,17876.13,11.81880212,1,20.43854626,139.99789,1,0,0,0,1,0,1,1
522,0,62,21795.58,8.661233766,0,2.915827364,149.937833,0,0,0,0,0,0,1,0
523,1,43,5192.16,7.423384386,0,9.709171662,157.469817,0,0,0,1,0,0,1,1
524,0,66,60897.92,8.827647599,0,1.939549257,152.510442,0,0,0,0,0,0,1,1
525,3,56,35939.37,12.48417719,0,1.502124145,139.99789,1,0,0,0,1,0,1,1
526,0,73,24091.33,10.56592379,0,1.906368477,139.951231,1,0,0,0,0,0,1,1
527,4,21,41209.8,11.60110678,1,15.60605339,117.439154,1,0,0,0,0,0,1,0
528,1,48,26695.46,19.07180624,0,2.084396413,235.137219,1,0,0,0,0,0,1,1
529,0,82,14185.42,12.13702885,0,1.781895205,149.977753,1,0,0,1,0,0,1,1
530,0,22,12765.41,8.088906499,0,2.050742411,149.991327,1,0,1,0,1,0,1,0
531,3,34,11386.53,10.16305189,1,2.447649309,149.97755,1,0,0,0,1,0,1,1
532,2,56,56131.21,10.14030426,1,10.81997919,172.456745,1,0,0,0,0,0,1,1
533,2,25,50560.17,7.823058882,0,8.650238791,137.439154,1,0,0,1,0,1,1,0
534,0,44,24202.12,10.36003643,0,8.878536605,197.494455,0,1,0,1,0,0,1,1
535,1,59,1668.97,11.24744549,0,2.359067126,204.961033,1,0,0,1,0,1,1,0
536,0,63,36973.83,8.503805869,1,6.811759674,162.482694,0,0,1,1,0,1,1,0
537,1,76,17218.09,14.78936522,0,5.207179461,159.964152,0,0,0,0,1,0,1,0
538,4,41,34228.9,14.24429679,0,9.450195459,169.974105,0,0,0,1,0,0,1,0
539,4,25,31159.95,6.027816542,0,10.6312597,129.959755,0,0,0,0,0,0,1,0
540,1,40,21654.51,10.4766784,0,3.564836875,119.989722,0,0,0,0,1,1,1,1
541,0,77,36121.33,8.397331803,0,1.815836226,179.947583,1,0,0,1,0,0,1,0
542,4,20,76136.04,12.1663565,1,8.932053699,167.456419,1,0,0,1,0,0,1,0
543,0,53,20957.58,9.133118524,0,7.349620762,240.114868,1,0,1,1,0,0,0,0
544,0,36,33559.74,13.04068054,1,14.71424943,194.976769,1,0,0,1,0,0,1,1
545,0,86,30142.44,10.43511467,0,7.073151031,245.146969,0,0,0,0,0,0,1,1
546,1,59,21663.69,12.35764261,0,1.597765127,139.987503,1,0,0,0,0,0,1,1
547,3,26,12924.08,12.33031848,1,8.054118994,197.483972,1,0,0,0,0,1,1,0
548,3,61,67021.35,18.30717385,1,14.96135055,190.173699,1,0,0,0,1,1,1,0
549,3,27,31006.39,14.35467948,0,22.76986341,197.470195,0,0,0,0,0,0,1,1
550,2,53,28580.25,9.431168696,0,2.519975147,149.974105,0,0,0,0,0,1,1,0
551,1,32,23706.94,11.27381764,0,5.915247686,204.979684,1,0,0,1,0,0,0,1
552,0,60,49693.17,10.93898196,0,7.793733508,152.502178,1,0,0,0,1,1,1,0
553,3,25,77622.97,6.464103552,1,20.44846104,225.131966,1,0,0,0,0,0,1,1
554,3,52,86411.28,5.772344439,1,10.40161068,202.636202,0,0,0,0,0,1,1,1
555,10,32,46353.07,11.17925847,1,11.40192641,127.460067,0,0,0,0,0,0,1,1
556,1,88,62359.81,10.26897415,0,7.604093453,162.482694,0,0,1,1,0,0,1,0
557,0,59,19942.74,10.11933502,1,12.85397739,104.962874,0,0,1,0,1,0,1,0
558,1,54,51203.14,8.776451212,1,1.410971237,169.937833,0,0,0,1,0,1,1,0
559,3,83,10818.08,9.011401399,0,8.874920206,159.934918,1,0,1,1,0,0,1,0
560,0,88,33165.9,10.91857997,1,6.013261132,217.470195,1,0,0,1,0,0,1,1
561,1,68,25819.56,7.298432418,0,9.306233406,245.146969,0,0,1,0,0,0,0,1
562,0,38,21806.2,13.40423523,0,4.902104964,177.48762,1,0,1,0,0,1,1,1
563,3,23,28082.45,9.879567236,1,1.894776657,162.465269,0,0,1,0,0,0,1,0
564,3,55,69662.99,7.329478649,0,5.204111135,147.456419,1,0,0,0,0,0,1,0
565,1,43,54674.22,9.311560353,0,1.375013189,134.950905,1,0,0,1,0,0,0,0
566,4,61,16706.02,11.13291822,1,1.387575524,127.442069,1,0,0,0,0,0,1,0
567,0,38,31980.81,12.236238,0,2.685677496,184.978458,0,0,0,1,0,1,1,0
568,4,28,41955.27,12.03070714,0,5.511437756,137.468388,0,0,0,0,1,1,1,0
569,0,84,57107.43,5.33893117,2,16.58244758,182.443347,0,0,0,0,0,0,1,0
570,0,22,6769.7,15.39425705,0,14.17620441,172.487091,0,0,0,0,1,0,1,0
571,1,34,65191.79,7.879092117,0,10.81527088,162.500692,1,0,0,1,0,0,1,1
572,0,28,35947.74,7.006566848,0,20.01892414,137.439154,1,0,0,1,0,0,1,0
573,6,83,23022.97,10.9783735,0,6.956508263,220.114868,1,0,0,0,0,1,1,0
574,0,86,33529.19,9.023888498,1,8.274610767,159.994242,1,0,0,0,1,0,0,0
575,3,79,73378.99,6.599742586,0,6.786723844,159.964152,1,0,0,0,1,1,1,0
576,1,56,3504.7,8.863330522,0,3.605888824,275.133571,1,0,0,1,0,0,1,0
577,0,47,20125.41,8.842692082,0,10.19243185,194.958118,0,0,0,1,0,1,1,0
578,1,84,25807.14,8.832305481,0,3.998433243,124.97808,0,0,0,1,0,0,1,0
579,8,35,21801.03,12.47810556,1,4.964368923,92.455141,1,0,0,0,0,0,0,0
580,4,26,15518.51,9.877572075,2,5.884557067,229.993134,1,0,0,1,0,0,1,1
581,0,41,10299.94,6.048302665,1,1.084656113,147.478341,0,0,0,1,0,1,1,0
582,2,50,30944.95,11.62322378,0,7.21126107,179.947583,0,0,0,1,0,1,1,0
583,1,34,80906.28,17.23011599,0,2.140387928,175.006206,1,0,0,0,0,0,1,1
584,1,22,39281.35,14.68014234,0,7.931439645,204.963371,1,0,0,1,0,1,0,0
585,0,55,14536.31,13.12045068,0,14.08939653,210.12704,1,0,0,1,0,1,1,0
586,6,80,43044.31,7.173629507,1,9.232644617,184.967019,1,0,0,1,0,1,1,1
587,1,85,19373.31,13.25882319,1,6.951491551,200.118516,0,0,0,0,0,0,1,1
588,0,58,46426.0,9.408080299,0,3.137169138,114.965789,0,0,0,0,1,0,1,0
589,4,37,24903.99,6.860771245,0,11.85998919,134.980139,0,0,0,0,1,0,1,0
590,3,71,82554.24,4.12236456,0,3.113737885,92.488023,0,0,0,0,1,0,1,1
591,0,63,48163.8,13.08013867,0,4.985175451,137.483594,1,0,1,0,0,1,1,0
592,0,47,25331.3,8.194610203,1,11.41238102,137.483594,0,0,0,0,0,0,1,0
593,2,80,25898.52,10.98987178,3,15.37990405,207.638588,1,0,0,0,1,1,1,0
594,3,26,2374.22,11.91761523,0,3.775528995,114.972827,0,0,0,1,0,1,1,0
595,3,28,88915.15,7.344740595,1,5.30268427,207.609354,0,0,0,1,0,1,1,0
596,4,38,21168.49,7.325364653,0,2.843930975,134.950905,1,0,0,1,0,0,1,0
597,2,79,74026.91,8.200222508,1,13.70230727,240.114868,0,0,1,1,0,0,1,0
598,2,48,21064.75,10.4962468,0,4.768869377,149.959755,1,0,0,1,0,1,1,0
599,2,80,42659.99,8.461081572,0,14.57312339,134.950905,1,0,1,1,0,0,1,0
600,4,66,15253.93,8.941096681,0,17.28022598,204.963371,0,0,0,1,0,0,0,0
601,9,26,29353.41,7.752382962,0,16.1217624,149.977753,0,0,1,1,0,1,1,1
602,1,56,35089.38,9.647132151,1,2.437089876,139.934918,0,0,0,0,0,0,1,0
603,4,69,75443.13,10.91251295,2,5.822867455,197.628838,0,0,0,0,1,0,1,0
604,0,73,55081.63,8.442478548,0,16.18199957,152.479779,0,0,0,1,0,0,1,0
605,0,55,16581.74,10.21682783,0,14.46037646,139.95684,0,0,0,1,0,0,1,0
606,2,32,29361.24,16.82309021,1,1.504124801,229.993134,0,0,0,1,0,0,1,1
607,1,71,26164.5,12.27450189,0,7.737353244,142.471255,0,0,0,0,0,0,1,1
608,2,26,60231.84,9.712856304,1,4.109952242,159.947583,1,0,0,0,0,1,1,0
609,2,71,20191.76,9.741346714,1,2.566196093,240.114868,1,0,0,1,0,1,1,0
610,0,51,44316.41,15.26191649,0,4.440328327,172.440432,1,0,0,0,0,0,1,0
611,1,89,51090.87,14.12126974,0,12.3848312,169.967067,1,0,0,0,1,0,1,0
612,0,58,58324.01,12.35356432,2,6.396338897,149.962093,1,0,1,1,0,1,1,0
613,2,46,48137.75,11.20346894,0,10.03212915,134.950905,0,0,0,1,0,0,1,0
614,1,19,19639.83,5.489232783,1,2.62036784,159.965008,0,0,0,1,0,0,1,0
615,1,18,27259.78,12.74662948,1,3.795086086,232.637807,1,0,0,0,0,0,1,0
616,1,78,86897.5,11.58210776,0,3.149071183,149.962093,1,0,0,1,0,0,1,0
617,0,51,27537.94,5.702833154,1,3.484000437,184.963371,0,0,0,0,0,0,1,0
618,0,65,8690.46,12.55174668,0,5.770302149,182.490006,0,0,0,0,1,1,1,0
