Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
757,1,39,33217.64,11.10996233,5.254442453,787.0962355,1,0,0,1,0,0,0,0,1,0,0,0,1
21130,1,48,52772.29,7.669681,42.47353,4549.826317,0,0,1,1,0,0,0,1,0,0,1,0,0
1570,3,55,18001.12,13.0464,61.46188,5760.474223,0,1,0,0,1,0,0,1,0,0,1,1,0
12823,9,62,9230.18,13.00811,37.05135,3756.642239,0,0,1,0,1,0,0,0,0,1,1,0,1
14112,4,37,43211.84,7.624327,48.63086,4549.43734,0,1,0,0,1,0,0,0,1,0,1,1,1
36441,3,69,15364.14,13.89208,61.25573,5794.255165,1,0,0,0,1,0,0,1,0,0,0,0,0
3895,3,32,52856.4,9.730159336,9.820011726,1596.707755,0,1,0,1,0,0,0,1,0,0,1,0,0
321,2,44,18073.86,8.606588238,4.906579535,708.2981607,0,1,0,0,1,0,0,0,0,1,1,0,0
3064,2,84,63963.36,3.559550725,6.877942744,1537.109931,0,1,0,1,0,0,1,1,0,0,1,1,0
444,6,80,53540.15,11.94078,70.70213,6611.742363,0,1,0,0,1,0,0,0,1,0,1,1,0
7174,3,58,67637.17,6.605824,53.62789,5605.985814,1,0,0,0,1,0,0,1,0,0,1,1,0
3599,3,48,2627.52,8.573587,50.58015,4995.383757,0,1,0,1,0,0,1,1,0,0,1,0,0
10122,1,75,31185.66,7.257865,59.52044,5736.40115,0,1,0,0,1,0,0,1,0,0,0,1,1
955,3,59,52687.01,11.44953763,9.553290527,1599.874839,0,1,0,0,1,0,0,0,1,0,0,1,0
26634,4,56,32002.74,6.628418,56.83604,5329.246171,0,0,1,1,0,0,0,1,0,0,0,0,0
5111,2,80,38083.17,16.71428,43.96321,4140.577207,0,0,1,0,1,0,1,0,0,1,0,0,0
821,0,52,36240.81,9.173739977,4.171044392,991.2441024,0,0,1,0,1,0,0,1,0,0,0,1,1
17576,0,18,101000.3,11.26553266,14.58066686,2023.519366,1,0,0,0,1,0,0,1,0,0,1,0,0
18213,0,84,52581.07,8.855708,2.972634,438.8374341,0,1,0,1,0,0,0,0,1,0,1,0,1
18828,1,28,28748.12,12.84371,70.25821,6690.800209,0,0,1,0,1,0,0,1,0,0,0,1,0
33,2,53,24311.42,9.713643,48.82939,4759.907327,0,1,0,1,0,0,0,0,1,0,0,1,0
369,1,57,48074.79,7.521116,70.68617,6024.728963,1,0,0,0,1,0,0,0,1,0,1,0,0
1096,0,53,17127.79,7.827218,37.45999,4019.898568,1,0,0,1,0,0,0,1,0,0,0,0,0
3108,7,61,41959.76,11.16575,1.704751,964.1421939,1,0,0,1,0,0,0,1,0,0,1,0,1
45298,2,84,9970.03,9.405326,45.30473,3913.652398,0,0,1,0,1,0,0,0,1,0,0,0,1
4075,0,73,12409.38,11.16634,5.364815,786.0813559,0,1,0,0,1,0,0,0,0,1,0,1,1
40,2,88,52464.43,3.459167,61.9089,5674.248741,1,0,0,0,1,0,0,0,1,0,0,1,1
408,0,20,13623.33,9.77495,67.9711,5999.97193,0,1,0,0,1,0,0,0,1,0,0,1,0
6672,1,50,27504.76,4.125868,2.438513,520.3000287,0,0,1,1,0,0,1,0,0,1,0,0,1
1705,2,70,28825.12,10.7725,70.41492,6104.192973,0,1,0,1,0,0,0,0,0,1,1,0,0
43736,2,49,23303.89,8.820956,10.02376,1610.068088,0,1,0,0,1,0,0,1,0,0,1,0,0
63659,0,23,2716.95,11.58123,24.09793,2427.967505,0,1,0,1,0,0,0,0,0,1,0,0,1
252,6,62,32733.34,8.516783,6.735348,1499.696874,1,0,0,0,0,1,0,1,0,0,1,1,1
378,1,26,27274.46,6.309357,61.41519,5550.413849,0,0,1,0,1,0,0,0,1,0,1,0,1
3353,1,70,52171.43,11.06332,51.53345,4644.934479,0,1,0,1,0,0,0,0,1,0,0,0,1
11195,1,44,12558.05,9.257433,50.62244,4783.40882,1,0,0,0,1,0,0,0,1,0,0,1,0
27848,2,57,56121.37,14.6661,69.10048,6276.75062,0,0,1,0,1,0,0,0,0,1,1,0,1
201,0,25,21795.9,7.456656063,12.70583343,1780.064534,0,1,0,0,1,0,0,0,0,1,1,1,0
2850,3,25,24314.0,12.43375,53.71087,5431.249367,1,0,0,1,0,0,0,1,0,0,1,1,0
519,1,64,53517.12,7.405469,14.44636,1572.076515,0,0,1,0,1,0,0,0,1,0,1,0,0
630,0,68,5540.89,8.484833,15.62643,1624.869828,1,0,0,0,1,0,1,0,1,0,1,0,0
122,2,85,25381.91,13.05308,61.73934,5429.301177,0,1,0,1,0,0,0,0,0,1,1,1,0
92,1,71,39839.69,11.69477,15.37459,1475.269918,0,1,0,1,0,0,0,0,1,0,0,0,1
6137,1,36,83705.06,8.36802634,9.126959742,1640.244176,0,1,0,0,1,0,0,1,0,0,0,1,1
5115,3,27,44172.66,6.951936,4.01663,734.4252105,1,0,0,0,1,0,0,0,1,0,0,0,0
11734,0,24,70493.36,6.658362671,16.68190528,1926.295645,1,0,0,0,1,0,0,0,0,1,1,1,1
3535,2,79,76126.58,9.044187,14.34892,1874.421389,0,0,1,0,1,0,1,0,1,0,1,1,0
1405,0,51,58555.84,11.86282,9.176772,1523.800316,0,1,0,1,0,0,0,1,0,0,1,0,1
1761,4,83,14148.82,9.739276,67.95345,6576.137248,1,0,0,0,0,1,0,1,0,0,1,0,0
1450,3,89,15872.36,7.831185802,16.97529426,1657.822806,1,0,0,1,0,0,0,0,0,1,1,0,0
1797,0,26,48131.25,14.59806,8.30949,1080.752449,0,0,1,1,0,0,0,0,1,0,1,0,0
18,6,21,36562.75,10.57671,7.332162,1207.587701,0,0,1,0,1,0,0,0,0,1,0,1,1
877,1,19,14075.36,10.29101591,10.12123118,1359.631961,0,1,0,0,1,0,0,0,1,0,0,1,0
603,3,89,56631.76,6.839793198,11.08150154,1140.151122,0,1,0,1,0,0,0,0,1,0,1,0,1
42161,0,39,33598.53,13.12078,12.63822,1385.435891,0,0,1,0,1,0,0,0,0,1,1,0,1
8725,1,31,11332.09,6.827972,12.82008,1643.441405,0,0,1,0,1,0,0,0,1,0,0,0,0
32681,2,31,58304.48,5.7796,50.77685,4947.825183,0,1,0,1,0,0,0,1,0,0,0,1,0
1583,0,46,25227.46,13.71428,18.9981,2521.277564,0,1,0,1,0,0,0,1,0,0,0,1,0
15288,0,63,26828.46,12.34399,51.05765,4430.640106,0,0,1,1,0,0,0,0,0,1,0,0,1
16649,1,37,22641.64,8.90737,1.13143,730.8534585,1,0,0,0,1,0,0,0,1,0,1,1,0
1988,3,50,21902.4,12.75802,23.55037,2097.12893,1,0,0,1,0,0,0,0,1,0,0,0,1
528,0,32,57606.63,12.43235,42.24311,3928.137514,0,1,0,0,1,0,0,0,0,1,1,0,1
7079,6,30,50258.38,13.75498892,4.801969514,639.3261343,0,0,1,1,0,0,0,0,1,0,0,0,0
1068,4,30,38373.52,7.763471,60.1501,5758.657128,1,0,0,1,0,0,1,1,0,0,1,1,0
20731,0,72,13583.35,8.124261532,4.216732972,1107.882056,1,0,0,0,1,0,0,1,0,0,0,1,1
18321,2,88,23460.04,13.7038,9.570397,1291.655399,0,1,0,1,0,0,0,1,0,0,1,1,1
13410,0,58,63348.18,7.353978,4.984918,1108.077901,0,1,0,1,0,0,1,1,0,0,1,1,0
2098,1,19,36574.47,9.897425,55.89461,5045.584915,1,0,0,0,1,0,1,0,1,0,1,1,1
2484,8,80,4937.73,9.071804,40.43984,4126.350754,0,0,1,0,1,0,0,1,0,0,0,0,1
6210,2,63,16538.08,11.55503,2.237975,492.0307787,0,1,0,1,0,0,0,0,0,1,0,0,1
7008,2,31,50967.01,5.43532,57.98413,5688.321792,0,0,1,0,1,0,1,1,0,0,1,1,1
223,8,29,16367.17,6.006898,18.2156,2710.705946,1,0,0,0,1,0,0,1,0,0,1,1,0
23894,1,31,76161.71,11.05412,7.354812,1099.874685,0,0,1,0,1,0,0,0,0,1,1,1,0
485,0,51,17235.21,7.865494,62.44603,5432.427022,1,0,0,0,1,0,0,0,1,0,1,0,0
5820,4,52,28601.03,8.426639,71.89739,6346.420103,0,0,1,1,0,0,0,0,1,0,0,1,1
12153,3,32,58057.2,10.74677,44.89823,4183.048936,0,1,0,1,0,0,0,0,1,0,1,1,1
41235,0,84,96624.28,7.865190806,7.399248624,1483.41562,1,0,0,0,1,0,0,1,0,0,0,0,0
843,3,55,11203.52,12.91539,63.75865,5623.802264,1,0,0,0,1,0,0,0,0,1,0,1,0
3547,1,72,17974.85,8.951771,48.36469,4565.513222,0,0,1,1,0,0,0,1,0,0,0,0,0
13448,4,43,49710.21,14.96043073,2.368283285,1148.280787,0,1,0,0,1,0,0,1,0,0,1,1,0
390,1,85,8698.92,4.821467,5.929212,1062.121627,0,0,1,0,1,0,0,0,1,0,0,1,0
683,3,27,38864.57,10.66015784,13.73012915,1771.472597,0,0,1,0,1,0,0,0,1,0,1,0,0
1425,0,32,5365.64,14.06327,14.76538,1686.444218,0,0,1,0,1,0,1,0,1,0,0,1,0
5016,3,52,20240.87,8.732089,66.13718,5739.899898,0,1,0,0,1,0,0,0,1,0,1,1,0
8510,0,52,16375.5,9.762926,6.408823,874.6357853,0,1,0,1,0,0,0,0,0,1,0,1,1
3294,0,79,48011.59,8.447596,65.90305,5884.613452,0,0,1,0,0,1,0,0,1,0,1,0,0
2965,4,76,28372.0,7.005782,55.77968,4937.315639,0,1,0,0,1,0,0,0,1,0,1,1,0
2778,0,63,54739.98,11.59205,58.9945,5514.922539,1,0,0,0,1,0,0,1,0,0,1,1,0
12908,1,55,12702.36,10.71778,54.36032,4871.680899,0,0,1,0,1,0,0,0,0,1,0,1,1
28717,0,29,29856.65,10.09367,2.105603,904.795841,1,0,0,1,0,0,0,1,0,0,0,1,0
4872,3,88,26118.87,10.55385,50.47035,5185.798642,1,0,0,0,1,0,0,1,0,0,0,0,0
920,0,77,8167.63,11.78919,71.59439,6018.175438,1,0,0,1,0,0,1,0,0,1,0,1,0
8582,9,65,74746.77,10.3085,57.48285,5645.101799,0,0,1,1,0,0,1,0,0,1,0,1,0
6082,7,26,43467.62,10.48505,2.420905,1585.087297,0,1,0,0,1,0,0,1,0,0,0,1,0
1870,0,44,39240.76,12.12132,63.88777,5580.693234,1,0,0,1,0,0,0,0,0,1,1,1,1
28759,6,46,32885.95,9.044025424,2.598489694,573.751474,1,0,0,0,1,0,0,0,1,0,0,1,0
284,0,62,96442.41,8.228501,43.34462,4472.564662,0,1,0,1,0,0,0,1,0,0,0,0,0
123,2,19,15662.37,9.092051,9.688639,1409.932665,0,0,1,1,0,0,0,0,1,0,0,0,0
3192,0,61,15700.75,10.27416,60.06677,5988.65378,0,1,0,1,0,0,0,1,0,0,1,1,1
2453,0,48,6969.6,16.53335,71.53343,6532.437967,0,1,0,0,1,0,1,0,1,0,0,1,1
904,3,78,52128.79,10.16834,65.86516,5948.573891,0,1,0,1,0,0,0,0,1,0,0,0,1
5402,1,56,43492.61,12.53408,58.85409,5582.846082,0,1,0,0,1,0,0,1,0,0,0,0,1
32211,0,69,16066.46,10.20766,15.65432,1825.27674,0,1,0,1,0,0,0,1,0,0,0,0,0
1142,4,56,28438.52,10.1125551,15.15825465,1798.360928,0,1,0,1,0,0,0,0,0,1,0,0,0
467,0,87,34209.19,6.413823,65.64814,5407.576321,0,0,1,0,1,0,0,0,1,0,1,0,0
1543,1,44,21817.19,9.215937432,6.307898491,726.8978219,0,1,0,1,0,0,0,0,1,0,0,0,1
487,0,55,62894.22,6.601125,16.71459,1844.526573,1,0,0,0,1,0,1,1,0,0,0,0,0
22103,0,63,73510.62,6.722093,71.19605,6126.890285,0,1,0,0,1,0,0,0,1,0,0,0,1
3697,3,28,4441.06,11.62501,1.611266,703.1820621,1,0,0,0,0,1,0,0,1,0,0,1,0
198,1,78,10767.15,14.57387887,2.411712843,704.7552669,0,0,1,0,1,0,0,0,0,1,1,1,1
1336,0,30,27824.15,12.13663,42.74672,4595.920043,0,0,1,1,0,0,0,1,0,0,1,1,1
6900,3,76,29774.74,10.40023,60.72645,5849.257593,0,0,1,1,0,0,0,1,0,0,0,0,0
2357,2,78,3899.68,5.161611,62.09703,5452.509295,0,0,1,0,1,0,0,0,0,1,1,1,0
135,4,51,29217.49,8.928833,7.010649,1308.576837,0,0,1,1,0,0,0,0,1,0,1,1,1
482,0,48,65229.24,9.089998883,12.78453216,1865.48625,0,1,0,0,1,0,0,1,0,0,0,1,0
2029,2,44,32992.62,10.28022332,6.12261616,1263.008234,0,1,0,1,0,0,0,1,0,0,0,0,0
7731,3,74,18326.88,9.479801512,9.428767036,1328.568048,0,1,0,1,0,0,1,0,1,0,0,1,1
50,1,56,71340.92,11.39258,1.625652,691.1647876,0,1,0,1,0,0,0,0,0,1,0,0,0
492,1,27,23340.64,8.295806,60.85062,5406.88534,0,0,1,0,1,0,0,0,1,0,1,0,1
4827,1,47,11043.16,5.371609,38.85837,3812.804172,0,0,1,1,0,0,1,1,0,0,0,1,0
25735,1,82,40528.85,8.964938,15.77942,1540.003272,1,0,0,1,0,0,0,0,1,0,1,0,0
510,2,59,26026.91,6.282281,8.989805,1035.265621,1,0,0,1,0,0,0,0,1,0,0,0,0
10516,1,58,24495.84,8.867727,64.59202,5890.989702,1,0,0,0,1,0,0,0,1,0,0,0,0
23590,0,50,16284.04,7.716878,8.33073,1171.237442,1,0,0,0,1,0,0,0,0,1,1,1,0
3521,0,58,18406.73,9.299310376,7.217041327,850.5053759,0,1,0,1,0,0,0,0,0,1,0,0,0
5264,1,39,31026.92,11.10415291,6.19002424,803.3925622,0,0,1,0,1,0,0,0,1,0,1,0,1
7842,3,75,75523.18,12.56271,61.50384,5388.601578,1,0,0,1,0,0,0,0,1,0,0,1,1
3011,0,83,59357.03,11.37971,64.25764,5396.225434,1,0,0,0,1,0,0,0,0,1,1,1,1
2413,0,20,18552.63,9.510354,67.29113,6062.107187,0,1,0,1,0,0,1,0,1,0,0,1,1
2713,2,41,37875.94,10.64504,69.39129,5932.111783,0,0,1,1,0,0,0,0,0,1,0,0,0
303,2,76,3666.35,12.12132108,20.93887792,2674.568338,0,1,0,0,1,0,0,1,0,0,1,1,1
332,2,88,23239.53,7.898726,62.30113,5352.201748,0,1,0,0,1,0,0,0,1,0,1,0,0
1803,1,34,17175.88,9.008521,44.14809,4347.709252,1,0,0,0,1,0,0,0,1,0,1,0,0
3667,3,37,13722.37,9.098168,8.172776,1275.385401,1,0,0,0,1,0,0,0,1,0,1,1,0
1372,1,75,71503.36,10.95217,11.76248,2037.626802,0,0,1,1,0,0,0,1,0,0,0,1,1
18075,1,28,10777.3,12.70658,67.17715,5602.847861,1,0,0,1,0,0,0,0,0,1,0,0,0
784,2,89,40648.31,6.181571,66.36071,5893.164803,0,1,0,1,0,0,0,0,0,1,1,1,1
30305,0,49,38524.15,7.3642,41.27155,3550.827248,1,0,0,1,0,0,1,0,1,0,1,0,1
115,0,41,15816.63,14.67864,60.7425,5241.582205,0,0,1,0,1,0,0,0,1,0,1,1,0
7532,2,19,78882.46,8.103675,59.21096,5824.726674,1,0,0,1,0,0,0,1,0,0,1,0,0
872,4,28,77751.56,9.30537,2.657783,942.1751694,1,0,0,1,0,0,1,0,1,0,1,0,1
98660,5,54,77423.32,8.127707725,15.18036042,1984.668288,0,1,0,1,0,0,1,0,1,0,1,0,0
406,0,45,38487.58,9.175744,2.590681,310.8595496,0,1,0,0,1,0,0,0,1,0,0,0,1
1060,2,61,47134.23,6.264097,68.82603,6115.01855,1,0,0,1,0,0,1,0,0,1,0,1,1
372,1,70,27990.52,8.304302989,19.43267321,1884.50089,0,0,1,0,1,0,0,0,1,0,0,1,1
365,4,70,6980.4,9.55673,3.071976,398.8495205,0,0,1,1,0,0,0,0,0,1,0,0,0
34639,4,36,5951.1,5.72361,59.54373,5444.825706,1,0,0,0,0,1,0,0,1,0,1,0,1
1405,0,82,14629.71,11.32174569,19.16163631,1746.011415,0,1,0,1,0,0,0,0,1,0,0,1,1
27044,3,75,17740.18,18.1762,59.46147,5277.177679,0,1,0,0,1,0,0,0,1,0,1,1,0
3968,0,30,58912.81,6.51399,17.76511,2000.801151,0,1,0,0,1,0,0,0,0,1,1,0,0
4837,7,58,50217.64,4.706556,61.04844,5990.538991,1,0,0,0,1,0,0,1,0,0,1,0,0
9191,0,54,72841.97,7.65593436,24.02275725,2112.65313,0,1,0,0,1,0,1,0,1,0,0,0,1
3681,2,43,19274.89,11.69507,65.01857,5665.576718,1,0,0,1,0,0,1,0,0,1,0,0,1
176,3,87,34923.5,9.022046,2.681114,755.4687511,1,0,0,0,1,0,0,0,1,0,1,1,0
841,0,35,23178.69,13.62563,46.94667,4471.005057,1,0,0,0,1,0,0,0,1,0,0,0,0
22202,5,46,13862.09,12.55644716,5.970269701,966.6292325,1,0,0,0,1,0,0,0,1,0,1,0,0
9422,1,25,27052.82,12.05531,57.74783,5082.031319,0,0,1,0,1,0,1,0,1,0,0,0,0
907,2,66,6284.19,9.217002771,16.64092048,1777.880577,1,0,0,0,0,1,0,1,0,0,0,0,0
604,1,36,15551.28,6.838102,56.71742,5060.75166,0,1,0,0,1,0,1,0,1,0,0,0,1
18185,3,86,11050.03,9.614348,62.4021,5737.637102,0,0,1,1,0,0,0,1,0,0,1,0,0
1061,0,29,18570.48,11.30937212,2.294386519,901.8793581,0,0,1,1,0,0,1,1,0,0,1,0,1
2939,4,51,11269.01,10.87695,2.284566,704.9501482,0,0,1,0,1,0,1,0,0,1,0,1,0
1864,1,34,4493.49,10.41328888,5.915225146,1302.621469,0,0,1,1,0,0,0,1,0,0,1,0,0
934,0,66,87682.33,7.915846,63.20353,5699.383058,0,0,1,1,0,0,0,1,0,0,0,0,1
21480,2,34,33426.12,8.885438,29.58658,3041.355145,0,0,1,1,0,0,0,1,0,0,0,0,0
182,4,18,70844.17,9.367555,8.27839,1169.714886,1,0,0,1,0,0,0,0,1,0,1,0,0
322,6,84,66644.71,11.65083,52.52919,4969.898649,0,1,0,1,0,0,1,1,0,0,0,1,1
5652,0,70,43882.72,14.73616645,1.392421597,419.0508708,0,0,1,1,0,0,0,0,0,1,0,1,0
165,8,39,36501.12,13.19515,2.072617,827.0229817,0,0,1,1,0,0,1,0,1,0,0,1,1
11254,1,25,4004.2,13.35296,15.13225,2259.107162,0,0,1,0,1,0,0,1,0,0,1,1,1
1458,0,27,13080.72,10.22828,61.53705,5841.516274,0,0,1,0,1,0,0,1,0,0,1,0,0
39478,7,37,36790.23,10.45355154,7.506056361,1411.150345,0,1,0,1,0,0,0,0,1,0,0,1,0
518,1,45,28468.2,11.08855,3.903228,634.6695443,0,1,0,1,0,0,0,0,1,0,1,0,1
7020,2,44,13288.6,12.67159952,10.44973947,1768.55004,0,0,1,0,1,0,0,1,0,0,0,1,0
637,0,69,86274.26,9.824278,3.761516,924.9657013,0,0,1,0,1,0,0,0,1,0,0,1,0
4841,0,28,18305.22,9.316164,61.45615,5823.6249,1,0,0,1,0,0,0,1,0,0,1,0,0
608,5,88,63304.25,12.35525457,5.260793737,855.939459,1,0,0,0,1,0,1,0,0,1,1,1,0
680,1,37,50835.25,12.34646,53.5035,5464.765587,1,0,0,0,1,0,0,1,0,0,0,0,0
5363,1,44,43141.58,10.52838,70.9092,6127.202373,1,0,0,1,0,0,0,0,1,0,0,0,0
10895,3,42,84035.13,12.94275,13.36689,1456.609727,1,0,0,0,1,0,0,0,0,1,0,0,1
56765,2,39,11435.62,8.931385159,3.135848347,677.2734494,0,0,1,0,1,0,0,0,0,1,0,1,0
6986,0,30,26412.67,11.05068,55.63139,4819.60719,1,0,0,1,0,0,0,0,1,0,0,0,1
6638,0,64,83910.59,11.16856,60.1541,4882.901543,0,1,0,1,0,0,0,0,1,0,0,0,1
26759,7,42,28147.43,13.1858,56.78578,5918.076763,0,1,0,1,0,0,0,1,0,0,1,1,0
406,0,89,41450.22,8.754075,47.25523,4151.767751,0,1,0,0,1,0,0,0,0,1,0,0,0
1292,0,27,47989.95,10.73681,15.98922,1770.233657,1,0,0,0,1,0,0,0,1,0,1,0,0
33240,0,87,9302.37,9.578665,15.12639,2025.467869,1,0,0,0,1,0,1,1,0,0,1,1,1
14,0,76,18139.97,11.88396,2.668217,627.2429503,1,0,0,0,1,0,0,0,0,1,1,1,1
11484,0,65,27535.44,9.233939,67.90183,6171.559833,0,1,0,0,1,0,0,0,1,0,1,1,0
734,2,53,32753.3,9.308357,2.680333,352.0824182,0,1,0,1,0,0,0,0,1,0,0,1,0
13865,3,81,20178.71,6.551707,54.0833,4504.376908,1,0,0,0,1,0,1,0,0,1,0,0,1
106,1,28,24475.2,7.660563,71.66261,6427.653862,1,0,0,1,0,0,0,0,1,0,0,0,0
11455,3,67,10231.67,5.031953948,13.55218661,1779.049529,0,1,0,1,0,0,0,0,1,0,0,1,0
42524,1,55,30605.32,15.23751,58.7517,5317.014241,1,0,0,0,1,0,0,0,0,1,1,1,0
1477,0,85,3174.98,7.394984,9.880576,1602.19464,0,0,1,0,1,0,0,1,0,0,1,1,1
1517,4,69,11211.59,5.540788887,3.471329958,1081.814362,0,0,1,0,1,0,0,0,1,0,1,1,1
4709,3,44,46926.44,6.470752,62.76856,5486.682465,1,0,0,1,0,0,0,0,0,1,1,0,1
1780,4,54,27152.87,10.64116,5.924783,880.8737878,1,0,0,1,0,0,1,0,1,0,0,0,0
14990,8,36,18232.01,13.7442,15.46234,1786.342426,1,0,0,1,0,0,0,0,1,0,1,0,0
733,2,58,2335.14,6.963828,29.71753,2823.145964,0,0,1,1,0,0,0,0,1,0,1,1,1
26340,3,39,45244.57,11.5455462,8.637184433,1568.344567,0,0,1,0,1,0,0,0,1,0,1,1,0
7514,1,79,45122.17,15.59664,8.052952,910.2691862,0,0,1,0,1,0,0,0,1,0,1,0,1
533,3,22,11306.37,12.834729,5.441479864,1700.52331,0,0,1,0,1,0,0,1,0,0,1,1,0
6572,4,44,22802.9,5.781365,48.27562,4797.290998,1,0,0,1,0,0,0,1,0,0,0,0,0
3006,2,76,27737.13,9.054841,45.16619,4680.021701,1,0,0,0,1,0,0,1,0,0,0,1,1
11217,3,35,10736.53,7.138395,60.56995,5179.612997,1,0,0,1,0,0,0,0,1,0,0,0,1
1105,4,26,18620.79,4.989775216,16.00167972,2245.475959,1,0,0,0,1,0,0,1,0,0,1,0,0
3576,1,86,67676.16,7.744833,70.09961,5738.755668,0,1,0,0,1,0,0,0,1,0,0,0,1
173,1,69,10584.2,11.55394954,2.678577227,497.4668116,0,1,0,0,1,0,0,0,1,0,1,0,0
1460,10,39,10098.02,14.93874,66.62742,5885.410472,1,0,0,0,1,0,0,0,1,0,0,0,1
25607,0,50,17442.95,6.80751,4.845811,1057.31768,0,1,0,0,1,0,0,0,1,0,0,1,0
6297,0,49,34797.6,11.76312,12.89076,1548.154792,1,0,0,0,1,0,0,0,1,0,1,1,0
422,1,49,30403.75,12.11743,67.28603,5954.978524,1,0,0,0,1,0,1,0,1,0,0,0,0
2145,4,83,1277.42,9.96958238,11.82576277,1312.700259,0,0,1,1,0,0,0,0,0,1,0,0,1
25150,1,40,23806.77,10.78835,46.65167,4286.838179,0,0,1,1,0,0,0,0,0,1,1,0,1
347,1,56,52119.38,4.493677,52.59552,4997.517022,0,1,0,1,0,0,0,1,0,0,1,0,0
640,1,18,34786.58,10.76073,49.26311,4826.758437,1,0,0,1,0,0,0,1,0,0,1,0,1
650,6,85,51302.57,9.854252,65.14504,6072.286168,0,0,1,1,0,0,0,1,0,0,1,1,1
471,0,85,19354.83,6.473077,60.81561,5500.343313,1,0,0,1,0,0,0,0,1,0,0,1,0
540,1,76,22935.18,11.97204,19.84947,2063.325487,0,1,0,0,1,0,0,1,0,0,0,0,0
11880,8,33,19922.88,9.90031,47.91787,4869.334092,0,0,1,0,0,1,0,1,0,0,0,0,0
3929,2,40,25303.83,12.56211,7.276075,1143.400963,0,1,0,1,0,0,0,0,1,0,0,0,0
31085,3,60,81905.71,10.29324,6.523366,840.7473935,0,0,1,1,0,0,0,0,0,1,1,1,0
6551,3,44,23646.52,5.512588,6.23273,912.4311552,0,1,0,1,0,0,0,0,1,0,0,0,1
1643,4,20,41144.01,7.320253,55.72148,5265.888272,0,1,0,0,1,0,0,0,1,0,1,0,0
719,1,29,17876.13,11.81880212,20.43854626,2101.344074,0,0,1,0,1,0,0,0,0,1,0,1,1
378,7,34,61023.12,7.279855,54.22814,5333.340832,1,0,0,1,0,0,0,0,1,0,0,0,0
341,0,84,16442.14,8.834703,54.04993,4981.747627,0,1,0,1,0,0,0,1,0,0,1,1,1
351,0,62,12050.23,9.250838,3.079288,707.1891381,0,0,1,1,0,0,1,1,0,0,0,1,0
291,4,44,28619.23,9.704564,59.36904,5163.3129,0,0,1,1,0,0,1,0,1,0,0,1,0
1649,4,45,17231.33,8.967487,58.23259,5315.375131,0,0,1,0,1,0,0,0,1,0,1,0,0
832,0,65,34356.62,8.70624,7.012788,910.135775,0,0,1,0,1,0,0,0,1,0,1,0,0
140,0,82,5563.7,8.923942,40.62433,3542.766428,0,1,0,0,1,0,0,0,1,0,1,0,0
255,6,19,57776.5,12.79857643,14.45556293,1639.902323,0,1,0,1,0,0,0,0,1,0,0,0,1
44968,3,78,20797.96,7.498323,48.16091,4332.356783,0,1,0,0,1,0,0,0,0,1,1,0,0
370,1,86,21405.99,9.854506,7.100883,733.8730965,0,0,1,0,1,0,0,0,1,0,1,1,1
72479,1,83,2842.64,9.946927,47.81985,4262.753521,1,0,0,0,1,0,0,0,1,0,0,1,1
1267,2,31,44622.42,8.627751,63.48369,5677.324438,0,1,0,1,0,0,0,0,1,0,0,1,0
2158,3,53,30550.42,8.124258176,10.77094687,2072.564168,0,0,1,1,0,0,0,1,0,0,1,0,0
316,1,86,28883.86,12.27053,68.23146,5835.931989,0,0,1,0,1,0,0,0,1,0,0,0,0
1026,4,88,42526.92,10.6510171,13.99605863,1465.984907,0,0,1,0,0,1,0,0,0,1,0,0,0
1860,5,22,47461.38,8.637222,56.53814,5126.470699,1,0,0,0,1,0,0,0,1,0,1,0,1
5337,3,33,41158.63,9.93131,13.84669,1691.734997,0,1,0,1,0,0,0,1,0,0,0,0,0
8332,7,80,28826.4,6.515515,51.42362,4522.06926,1,0,0,1,0,0,0,0,0,1,0,0,0
46418,3,75,32340.98,9.804896,57.31788,4796.464221,0,0,1,1,0,0,0,0,1,0,0,0,0
11239,0,39,15045.78,7.560275883,12.23362353,1632.365102,0,0,1,0,1,0,0,0,1,0,0,0,0
510,1,38,63669.74,7.691997,64.20551,5581.981954,0,0,1,1,0,0,1,0,0,1,1,1,1
43801,0,43,12824.19,10.21764,48.50031,4429.501145,0,1,0,1,0,0,1,0,1,0,1,0,0
5659,0,52,31234.72,10.93917,57.72738,5456.006313,0,0,1,0,1,0,0,1,0,0,1,0,0
41468,0,52,22433.84,14.16841333,5.252073829,1164.843819,0,0,1,0,1,0,1,0,1,0,1,0,0
50972,1,29,37830.82,10.93146,58.54344,5519.682788,0,0,1,1,0,0,0,0,0,1,1,0,1
4968,0,85,43010.56,8.116261,12.9765,1178.979911,1,0,0,1,0,0,0,0,1,0,0,0,0
2345,1,24,55663.41,9.871425,20.22191,2643.645671,0,1,0,1,0,0,0,1,0,0,0,0,1
1157,5,55,34502.38,11.37883,3.267702,1271.632278,1,0,0,1,0,0,0,1,0,0,0,0,0
35230,0,88,46348.16,9.153981,66.96136,6469.578976,0,0,1,1,0,0,0,1,0,0,1,0,0
