Population,Children,Age,Income,Outage_sec_perweek,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
473,0,89,47370.85,6.964656883,5.165404738,867.2394016,0,1,0,0,1,0,0,0,0,1,1,0,0
827,1,81,55861.93,9.014014,2.284487,1119.209524,0,1,0,0,1,0,0,1,0,0,0,1,1
59586,9,83,61265.29,11.98099579,5.755833887,878.7051436,0,1,0,0,1,0,0,0,0,1,0,1,0
2857,1,64,81748.07,13.77280014,16.64037206,1996.643218,0,1,0,1,0,0,1,1,0,0,0,0,1
8236,1,23,33774.23,11.12678,51.30214,4954.889726,1,0,0,1,0,0,0,0,1,0,0,1,0
2604,2,25,50560.17,7.823058882,8.650238791,1090.76661,0,1,0,0,1,0,0,0,1,0,0,0,0
2856,4,86,40783.52,7.346236,3.151239,970.5121325,1,0,0,1,0,0,0,0,1,0,0,1,0
22925,0,77,12804.72,13.26049,71.14613,6733.970943,0,0,1,0,1,0,0,1,0,0,0,0,1
4357,1,50,40646.53,11.93472,52.88029,4721.018056,1,0,0,1,0,0,0,0,1,0,1,0,0
338,2,29,27890.61,12.37749,69.80788,6548.654854,0,0,1,1,0,0,0,0,1,0,1,0,1
1033,8,85,25231.4,12.48017,3.657847,978.0906718,1,0,0,1,0,0,0,0,0,1,0,0,0
880,2,57,18388.61,10.23482,43.80971,4463.694644,0,0,1,0,1,0,0,1,0,0,0,1,1
439,1,86,23583.59,16.83197,9.517342,1162.432794,0,1,0,0,1,0,0,0,1,0,1,1,0
1595,0,33,51477.31,9.312883,60.0122,5447.179024,0,1,0,0,1,0,0,0,0,1,1,1,1
124,0,58,46986.55,5.711911,5.219974,570.5832494,0,0,1,1,0,0,1,0,1,0,0,0,1
9400,1,21,8979.6,10.89022868,9.46447702,968.8971697,1,0,0,1,0,0,1,0,1,0,1,0,0
7134,8,77,80750.15,7.126864,15.13792,2128.992056,0,0,1,0,0,1,0,1,0,0,1,0,0
27,3,51,28695.86,10.92665,2.526565,449.1682295,0,1,0,0,1,0,0,0,1,0,0,0,0
104,3,25,12346.69,9.979353,56.08957,4840.964036,0,0,1,1,0,0,0,0,1,0,0,0,0
188,1,49,54101.82,7.708801,15.85633,2196.848941,0,0,1,1,0,0,0,1,0,0,0,1,1
2848,0,19,62575.22,4.259613,4.473582,1116.476714,0,0,1,1,0,0,1,1,0,0,0,0,1
1922,4,35,51630.69,10.61307,70.46581,6535.516989,1,0,0,0,1,0,0,0,1,0,0,1,1
25576,4,21,15609.05,8.913898759,3.76663012,1393.202392,1,0,0,1,0,0,0,1,0,0,0,0,0
11472,9,54,24017.57,13.06640293,14.53315436,2494.633068,0,1,0,1,0,0,0,1,0,0,0,0,1
916,1,49,38764.7,8.73353,6.487048,655.1704765,1,0,0,1,0,0,0,0,0,1,0,0,0
27017,0,64,59702.94,6.086629667,11.42508906,1422.632058,0,1,0,1,0,0,0,0,1,0,0,0,1
16305,3,80,25945.22,7.080619,66.94288,5874.695874,0,1,0,0,1,0,1,0,1,0,1,1,0
42812,8,57,33692.36,10.58605,71.53791,6766.152872,0,0,1,1,0,0,0,1,0,0,1,0,1
19350,1,72,71822.03,10.14717,66.31761,6123.146207,0,1,0,0,1,0,0,1,0,0,0,0,1
2997,8,70,29246.74,9.080608,7.809364,1572.631084,0,1,0,1,0,0,0,1,0,0,1,0,0
996,0,78,22715.5,11.34172,67.19921,5806.242503,0,0,1,1,0,0,1,0,1,0,1,1,1
1202,2,77,11113.69,12.8348374,9.417609509,976.910308,0,0,1,1,0,0,0,0,1,0,1,1,1
2370,0,67,11720.58,10.40504,10.85537,1446.937317,1,0,0,1,0,0,0,0,1,0,0,1,0
464,4,27,36461.2,12.25094,59.7815,5913.530314,0,1,0,0,1,0,0,1,0,0,0,1,1
16249,4,40,32935.41,13.54555,60.89154,5673.309041,0,1,0,1,0,0,0,0,1,0,0,0,0
13120,3,23,68281.26,6.468432,59.91013,5426.315112,1,0,0,0,1,0,0,0,1,0,0,1,1
1749,3,39,6536.16,12.67033,62.04916,5866.495925,1,0,0,1,0,0,0,1,0,0,0,1,0
12911,2,73,97463.9,7.1972748,5.731198479,695.0510444,1,0,0,0,1,0,1,0,1,0,1,1,1
814,1,20,71675.09,12.55339,58.74921,5464.935804,0,0,1,1,0,0,0,0,1,0,1,1,1
873,3,66,27129.17,9.602868,50.43597,4503.081003,0,1,0,0,0,1,0,0,0,1,0,1,0
26613,0,88,16584.87,9.434403,71.79316,5921.002929,0,0,1,0,1,0,0,0,1,0,0,1,0
1741,0,20,23702.37,12.77224032,10.3444125,1690.990907,0,1,0,0,1,0,0,1,0,0,0,0,0
655,2,62,27329.96,13.37613844,4.397705634,476.4598684,0,0,1,1,0,0,0,0,1,0,0,0,1
45487,1,75,49518.71,9.622553575,11.45756486,1526.143641,0,0,1,0,1,0,0,1,0,0,1,0,0
555,7,23,22580.7,9.341631685,19.26726194,2728.767869,0,0,1,1,0,0,0,1,0,0,1,0,0
7638,0,50,25598.66,9.390076,1.070145,909.8932554,0,1,0,0,1,0,0,1,0,0,1,0,1
923,2,77,12645.73,14.0785,70.09511,6576.787992,0,0,1,1,0,0,0,1,0,0,1,1,1
824,7,25,84285.17,8.937648,56.31703,5490.224221,0,1,0,1,0,0,0,1,0,0,0,0,0
18065,1,67,65392.96,9.948525069,5.791194183,596.625449,0,1,0,1,0,0,1,0,1,0,1,0,1
16488,3,67,50109.93,11.98080538,8.889790813,1710.907598,1,0,0,1,0,0,0,1,0,0,0,0,1
942,3,78,24242.34,10.71465,52.27007,4597.940128,0,1,0,0,1,0,1,0,0,1,1,1,1
1432,3,25,68500.11,19.65711,61.3684,5659.896824,1,0,0,1,0,0,1,0,1,0,0,0,1
54507,1,61,24614.25,5.982889,71.15468,6016.376448,0,0,1,1,0,0,0,0,1,0,0,0,0
26607,1,45,33809.72,3.908365171,29.10639477,2678.418264,1,0,0,0,0,1,0,0,0,1,0,0,0
107,1,34,40076.2,8.408516,67.57266,6280.164053,0,1,0,1,0,0,0,1,0,0,1,1,0
22939,0,83,58563.96,9.182092,7.94384,610.2392527,0,1,0,1,0,0,0,0,1,0,1,0,0
1394,0,22,21413.24,9.757323,6.422331,1316.360571,0,1,0,1,0,0,1,0,1,0,1,0,1
19649,4,38,33868.71,14.47447,8.436679,1214.354546,1,0,0,1,0,0,0,0,0,1,0,0,0
29279,1,88,31333.08,8.943571,51.58781,4590.372724,0,0,1,1,0,0,0,0,0,1,0,0,1
2515,1,77,24997.36,7.471035,39.72823,3347.326138,0,1,0,0,1,0,0,0,0,1,1,0,0
183,0,24,38136.49,11.94896,8.11277,1186.8504,0,0,1,1,0,0,0,0,0,1,1,0,1
353,1,20,32011.39,14.34937361,7.48578642,1311.269805,0,0,1,1,0,0,0,1,0,0,0,0,0
352,4,28,67999.24,8.564499,67.19559,5929.012302,0,1,0,1,0,0,0,0,0,1,1,1,0
14892,0,32,16170.08,7.935518,11.49687,1068.577042,0,0,1,1,0,0,0,0,0,1,1,0,0
1673,4,66,30976.34,3.500092565,1.738486682,515.5449981,1,0,0,1,0,0,0,0,1,0,1,0,0
32261,1,81,12944.18,11.34192,56.40122,4725.259403,0,0,1,1,0,0,0,0,1,0,0,1,0
367,1,57,51151.76,15.23668,61.08796,5765.465884,0,0,1,1,0,0,0,1,0,0,0,1,1
8188,2,27,17423.53,10.43299,9.873648,1582.882748,0,0,1,0,0,1,0,1,0,0,1,0,0
2217,2,65,8982.13,8.541648101,7.017918254,943.490788,1,0,0,1,0,0,0,0,1,0,0,1,1
271,1,69,35405.96,13.38037,69.60264,6412.993801,1,0,0,0,1,0,0,1,0,0,0,1,1
711,4,87,10311.58,8.315119,38.71974,3170.023123,1,0,0,1,0,0,0,0,1,0,0,0,0
1347,1,25,36116.64,5.542608,63.64732,5734.616741,0,1,0,0,1,0,0,0,1,0,0,0,0
5450,0,72,41036.59,17.59522,67.01405,6081.603462,1,0,0,1,0,0,1,1,0,0,0,0,0
2382,1,79,10457.26,11.41399094,15.6930298,1538.239707,0,1,0,1,0,0,0,0,1,0,1,1,1
7380,2,69,53103.72,7.406220732,9.07813252,814.974232,0,0,1,1,0,0,0,0,0,1,1,0,1
6282,2,46,30122.01,7.003919,62.43504,5681.838688,0,0,1,0,1,0,0,1,0,0,0,0,0
48710,3,53,17681.56,5.414854,57.4792,5447.605945,0,1,0,0,1,0,0,1,0,0,0,0,1
41665,1,44,20943.07,10.81583,53.28955,5084.625994,0,1,0,1,0,0,0,1,0,0,0,1,1
5864,3,41,42913.97,9.642119,68.73272,5831.541202,1,0,0,0,1,0,0,0,0,1,0,0,0
6922,1,27,32014.25,4.649681,9.836216,1700.500703,0,0,1,1,0,0,0,1,0,0,0,1,1
2309,0,54,41212.98,11.74908,11.59627,1929.992785,0,0,1,0,1,0,0,1,0,0,0,0,1
2276,2,20,18384.77,14.03130715,5.784022533,629.4411174,0,0,1,1,0,0,0,0,1,0,0,0,0
165,0,45,13219.0,12.75787,64.15677,5773.173421,0,1,0,0,1,0,0,0,1,0,0,0,0
5791,0,71,29957.52,12.40857,69.83332,6398.841901,0,1,0,0,1,0,1,1,0,0,0,1,0
135,3,76,34492.59,6.850694,12.24574,1822.961538,0,0,1,0,1,0,0,1,0,0,1,1,1
1784,0,88,46016.66,11.94654,71.46108,6391.040605,0,0,1,0,1,0,0,0,0,1,0,1,0
21156,2,77,20826.26,10.95093,67.05692,6046.985248,1,0,0,0,1,0,0,0,1,0,0,0,1
69,4,44,14876.79,6.593658,61.4943,5774.455432,0,1,0,0,0,1,0,0,1,0,0,1,0
37234,2,73,8540.76,9.346761,60.17878,5250.358878,1,0,0,0,1,0,0,0,1,0,1,1,1
1049,3,67,19657.14,14.6040829,4.650578623,593.8572264,0,1,0,0,1,0,1,0,0,1,0,0,1
231,2,55,79125.31,8.854371,10.07469,1527.978319,1,0,0,0,1,0,0,1,0,0,1,0,0
27773,0,58,77599.57,5.919417,50.63449,4507.354465,0,1,0,0,1,0,1,0,1,0,1,0,0
148,9,21,33765.05,7.328353,2.82818,1092.512913,1,0,0,0,1,0,1,0,0,1,1,1,0
0,5,32,18213.56,9.020396,50.07627,4573.084997,0,0,1,0,1,0,1,0,1,0,0,1,0
31148,0,81,30462.45,10.7882,2.827378,965.4344564,0,0,1,0,1,0,0,1,0,0,0,1,1
570,1,49,39184.05,13.06711,67.89706,6609.12279,0,0,1,0,1,0,0,1,0,0,0,0,1
369,2,53,91696.0,7.889969,68.14471,6135.277354,0,0,1,0,1,0,0,0,0,1,0,0,0
5490,1,36,20069.25,8.434356,58.13967,5624.550489,0,0,1,1,0,0,1,1,0,0,0,1,0
114,2,88,58508.34,9.21677,18.94429,2087.462333,1,0,0,0,1,0,0,0,0,1,0,0,1
1455,3,79,49040.36,10.35485,58.30317,4940.355869,0,0,1,1,0,0,1,0,1,0,1,0,1
5442,1,65,85566.49,12.57676,59.20792,5562.080707,0,1,0,1,0,0,0,1,0,0,0,1,0
998,2,44,29538.29,11.87094,10.18298,2083.35956,0,0,1,0,1,0,0,1,0,0,0,1,0
383,0,42,25678.29,9.381688,41.17585,3561.612414,1,0,0,1,0,0,0,0,0,1,1,0,0
260,0,42,23360.41,7.53133,3.662342,321.8958659,0,1,0,1,0,0,0,0,1,0,0,0,0
14985,1,38,30926.53,9.154382,47.79913,4305.698234,0,1,0,0,1,0,0,0,1,0,1,0,0
5943,4,31,2475.81,8.751864,46.77756,5088.789141,0,0,1,0,1,0,0,1,0,0,1,1,0
35151,0,64,4109.01,10.40233023,11.46566243,1549.605718,1,0,0,0,1,0,0,1,0,0,0,1,1
451,1,37,53940.16,12.71615,5.63355,1005.757327,0,0,1,0,1,0,0,0,0,1,1,1,0
197,0,27,31038.27,9.217836,4.741795,855.8268713,0,0,1,1,0,0,1,0,1,0,1,1,1
41523,2,46,51108.77,10.56625,11.65333,1622.06829,0,0,1,1,0,0,0,1,0,0,0,1,1
567,2,67,102823.4,10.5436,55.06671,5131.088734,1,0,0,1,0,0,1,0,1,0,0,1,0
31632,5,36,54482.53,10.28464,7.158287,1670.602657,1,0,0,0,1,0,0,1,0,0,1,1,0
1020,2,57,45161.45,13.64856,2.548892,1236.080387,1,0,0,0,1,0,0,1,0,0,0,0,0
56642,3,35,46770.27,10.5871,7.294292,983.0214047,0,1,0,0,1,0,0,0,0,1,1,0,0
2440,1,44,43677.48,8.220782475,16.53708435,1643.91894,1,0,0,0,1,0,0,0,0,1,0,0,0
3709,6,81,24835.35,8.191163,67.99043,6218.7988,1,0,0,0,1,0,0,0,1,0,1,1,0
1488,0,75,12035.92,11.25394,69.1503,6477.148408,0,1,0,0,1,0,0,1,0,0,1,0,0
274,1,68,60288.26,14.288,10.5771,1515.274871,0,1,0,1,0,0,0,1,0,0,1,0,0
38363,4,46,53833.45,7.334084,51.34296,4965.237046,0,1,0,1,0,0,0,0,1,0,0,0,0
778,3,37,40529.84,16.88041332,15.32475177,2207.637213,0,0,1,0,1,0,0,1,0,0,1,0,0
219,0,60,49693.17,10.93898196,7.793733508,1097.703155,0,0,1,0,1,0,0,0,0,1,0,1,0
31816,0,24,64333.45,12.03124,49.74162,4844.338366,0,0,1,0,1,0,0,0,1,0,0,1,1
970,0,41,60646.06,17.44644,4.892174,829.160544,0,1,0,0,1,0,0,0,1,0,0,1,0
20450,1,66,25397.44,16.84100845,9.847563364,1113.993679,0,1,0,1,0,0,0,0,1,0,0,0,1
308,0,85,66830.17,11.14088,51.38208,4173.252675,0,1,0,0,1,0,1,0,1,0,0,0,0
1349,0,50,45617.43,9.342874,69.70806,6528.343934,0,0,1,0,1,0,0,1,0,0,0,1,1
415,0,89,77269.05,10.72707391,12.43358232,1086.632821,1,0,0,1,0,0,1,0,1,0,0,0,1
5622,4,70,14219.58,11.16404955,17.37839741,1815.9129,0,0,1,1,0,0,0,0,1,0,0,1,0
6366,3,39,32221.49,9.399095,1.571176,499.02956,0,1,0,0,1,0,0,0,1,0,0,0,1
20180,7,81,39539.32,13.70624,60.08453,5454.636911,0,0,1,0,1,0,0,0,1,0,0,1,0
1310,1,72,37908.68,6.985784,19.12428,2392.010213,0,0,1,1,0,0,0,1,0,0,0,0,0
2114,1,49,47512.7,10.18517,58.70772,5543.326997,1,0,0,1,0,0,1,1,0,0,0,0,0
2130,0,72,18774.29,10.4476,5.540815,1201.716157,0,1,0,1,0,0,0,1,0,0,1,1,0
3875,0,71,65905.06,8.642574,2.290777,599.8774496,1,0,0,1,0,0,1,1,0,0,1,0,0
8683,2,61,56915.0,9.41287,54.04107,5356.543952,0,0,1,0,1,0,0,1,0,0,1,1,0
562,1,84,25750.6,11.72749,50.31252,4431.737277,0,1,0,0,1,0,0,0,1,0,1,0,1
1239,3,63,18895.42,9.064004874,7.138985437,875.0932458,1,0,0,1,0,0,0,0,0,1,0,1,0
27101,0,82,86574.82,9.724009,63.86174,5280.455768,1,0,0,1,0,0,0,0,0,1,1,1,0
22553,5,80,47832.37,7.75187,51.19372,4734.546819,0,1,0,1,0,0,0,1,0,0,0,0,0
2613,4,56,5896.69,10.20056,58.40109,5925.343914,0,0,1,1,0,0,0,1,0,0,1,0,1
2435,1,78,66253.35,7.499925,1.866832,427.8088852,0,1,0,0,1,0,1,0,0,1,0,0,1
1364,4,59,41372.75,7.095451,62.58109,6244.841283,0,0,1,1,0,0,0,1,0,0,1,1,0
700,2,83,69131.11,6.705144,56.45799,4894.14385,0,0,1,0,1,0,1,0,1,0,1,0,1
21734,3,55,23381.3,10.92399,57.07901,4991.10888,0,1,0,0,1,0,0,0,1,0,0,1,0
37080,7,84,68825.55,9.054731,63.07329,5608.639508,1,0,0,0,1,0,1,0,1,0,0,1,1
124,2,69,27643.15,13.13329,19.93923,2336.999053,1,0,0,1,0,0,0,0,0,1,1,1,0
22274,0,53,56932.4,7.812935,68.59602,5770.359583,0,1,0,1,0,0,0,0,1,0,0,0,1
1674,4,64,58232.67,7.174487,71.26306,6309.858431,0,1,0,0,0,1,1,0,1,0,1,0,0
204,1,63,6025.06,12.99584,53.60305,4863.296508,1,0,0,0,1,0,0,0,1,0,1,0,1
1373,0,84,20544.61,15.22681,47.42715,3842.137812,1,0,0,1,0,0,0,0,1,0,1,0,0
34237,6,49,11247.19,11.11393,10.39421,1776.755229,0,1,0,0,1,0,0,1,0,0,0,1,0
11446,3,49,92969.94,7.877643,58.69465,5147.718209,0,1,0,0,1,0,1,0,0,1,0,0,1
1257,3,61,37363.3,12.24262,71.94719,6107.912748,0,0,1,0,0,1,1,0,1,0,0,1,1
1043,1,30,44881.42,9.898238,18.83056,1961.987049,0,1,0,0,1,0,0,0,0,1,0,1,0
4575,2,86,31528.93,6.725939,56.94052,4846.670476,1,0,0,0,1,0,0,0,0,1,0,0,0
4401,1,83,50518.01,11.20001,65.67292,5659.754528,0,0,1,1,0,0,1,0,0,1,0,1,1
3443,1,63,6784.27,10.51892,60.45093,5609.120133,0,0,1,1,0,0,0,1,0,0,0,1,1
27543,2,23,29621.97,13.31380475,6.721823696,1366.71852,0,0,1,0,1,0,0,0,1,0,1,0,0
57181,2,27,13257.09,8.241226,65.66869,5757.017238,0,1,0,0,1,0,0,0,1,0,1,1,1
547,0,22,43147.9,9.462909,66.22209,6070.299747,0,1,0,0,0,1,0,1,0,0,1,0,0
1700,3,45,34497.95,7.583070893,16.75283806,2122.146303,0,0,1,1,0,0,0,1,0,0,1,0,0
1490,0,23,71070.02,9.592831,64.44732,6093.091927,0,0,1,0,1,0,0,1,0,0,1,0,0
2432,0,38,58762.0,11.03118,58.67143,5303.936549,0,0,1,1,0,0,0,0,1,0,0,0,1
26656,4,67,40978.57,8.762474,14.29414,1838.646452,0,1,0,1,0,0,0,0,1,0,1,0,0
1073,0,87,14405.88,7.65097,64.9788,6205.78959,1,0,0,0,1,0,0,1,0,0,0,1,1
2301,8,74,20773.28,8.067406,1.413033,950.4411542,0,0,1,1,0,0,1,1,0,0,0,0,1
1480,2,67,41867.94,12.10717,14.86711,1415.406657,0,0,1,1,0,0,0,0,1,0,0,0,0
585,3,74,11369.93,10.77736,70.50786,6337.777813,0,1,0,1,0,0,0,0,0,1,0,0,0
2442,5,71,103499.7,7.499547,36.24048,3667.746982,1,0,0,1,0,0,0,0,1,0,0,1,0
31607,3,26,61773.61,3.93506187,10.11687657,1698.876321,1,0,0,1,0,0,0,1,0,0,0,0,0
5557,2,30,26634.93,11.30136,58.51566,5296.643482,0,1,0,1,0,0,1,0,1,0,0,1,1
9338,1,70,22812.0,8.735591454,6.766267697,1044.435554,0,1,0,1,0,0,0,0,0,1,1,0,0
56959,2,27,59147.78,5.763454353,10.8600084,1932.20577,1,0,0,0,1,0,0,1,0,0,0,1,0
40041,2,74,50656.38,14.37122,25.11299,2275.551071,1,0,0,0,1,0,0,0,0,1,1,1,0
2783,5,87,20009.09,11.0701,63.70026,5562.243986,0,1,0,0,1,0,0,0,1,0,1,1,0
1505,4,88,47792.78,9.011614,2.735806,537.4400071,1,0,0,0,1,0,1,0,1,0,1,0,1
8981,4,33,10260.04,9.419488,64.03187,6162.045297,1,0,0,0,1,0,0,0,1,0,1,1,1
17248,0,46,23511.45,13.6576,8.133191,1158.223413,0,0,1,0,1,0,1,0,1,0,1,0,0
378,3,55,42972.18,10.17557,6.842584,1209.707399,0,0,1,1,0,0,0,1,0,0,0,0,1
6610,3,75,46151.13,9.278879,1.450219,877.1087708,1,0,0,1,0,0,0,1,0,0,0,1,0
1353,1,68,92083.74,9.295219,62.42321,5335.845074,1,0,0,1,0,0,0,0,1,0,0,0,0
26320,0,29,24270.88,11.0596826,4.672610857,1158.91369,0,1,0,1,0,0,0,0,1,0,0,1,0
1066,3,40,25977.73,9.523458,53.19577,4890.236009,0,0,1,1,0,0,0,0,0,1,1,1,0
4390,4,41,46451.52,11.48758,1.364515,988.3464184,0,0,1,0,1,0,0,1,0,0,1,0,0
460,8,47,75524.57,12.52841,18.98342,2038.787429,1,0,0,1,0,0,0,0,1,0,1,0,0
62916,5,62,12154.87,11.51328,43.18866,4556.395722,0,1,0,0,1,0,0,1,0,0,1,1,0
952,0,49,44739.96,10.20266008,1.84918194,297.5330656,0,1,0,1,0,0,0,0,1,0,1,0,0
6686,2,48,68469.87,13.62885,14.55,1990.499153,0,1,0,1,0,0,1,1,0,0,1,1,1
9045,1,55,7682.28,8.462349988,6.086525665,840.1259162,1,0,0,0,1,0,0,0,0,1,0,1,1
727,0,39,27057.94,4.79622,70.64083,6146.916544,0,1,0,0,1,0,0,0,0,1,0,1,0
338,1,26,5782.82,11.35287,17.82124,2296.853164,0,0,1,0,1,0,1,1,0,0,0,0,0
1389,0,25,27474.27,3.671674,69.69574,6529.773925,1,0,0,0,1,0,0,1,0,0,0,1,0
312,1,40,25697.08,14.22619,56.82113,5050.910171,0,0,1,0,1,0,1,0,1,0,0,0,0
591,1,71,25190.07,16.01645,61.23692,5396.238934,0,0,1,0,1,0,0,0,1,0,0,1,0
537,1,80,28492.27,8.101706,58.5608,5233.838265,1,0,0,1,0,0,0,1,0,0,0,0,0
27808,4,50,17020.84,11.55719,44.79742,4513.977095,0,1,0,1,0,0,0,1,0,0,1,0,1
2128,2,43,86114.5,12.58727,68.80222,6416.029238,0,1,0,1,0,0,0,0,0,1,1,0,0
348,3,50,48154.12,16.63376919,1.723983897,888.9795791,0,0,1,0,1,0,0,1,0,0,0,0,1
6699,4,32,24090.62,8.255565152,18.55959629,2016.710031,0,1,0,0,1,0,0,0,1,0,1,0,1
4710,1,55,13556.03,8.981202,70.82774,5994.045373,0,1,0,0,1,0,0,0,0,1,0,0,1
1468,0,39,41918.85,9.95519,4.46492,953.0836423,0,0,1,1,0,0,0,0,1,0,0,0,1
2315,0,51,85374.14,8.988367,64.31709,5429.739241,1,0,0,0,1,0,0,0,1,0,0,1,0
46675,1,49,41181.43,12.38804,18.381,1943.652184,1,0,0,0,1,0,0,0,1,0,1,0,0
64,3,74,18785.9,10.74516,53.15277,4873.126502,1,0,0,0,1,0,0,0,1,0,0,0,1
1117,2,42,67376.63,15.74148,7.62689,959.3986136,0,1,0,1,0,0,0,0,1,0,1,1,0
268,5,75,16709.84,10.23096,66.77022,5947.355869,1,0,0,0,1,0,0,0,1,0,1,0,0
13259,0,40,8855.67,10.52187,56.70254,5429.870356,0,1,0,0,1,0,0,0,1,0,1,1,0
336,4,65,40599.16,7.813956,6.150351,867.6145354,0,1,0,1,0,0,0,0,1,0,0,0,1
1704,4,40,14912.08,5.486343,3.575214,1616.617211,0,0,1,0,1,0,0,1,0,0,0,1,0
56641,0,19,66370.29,5.10323,71.82846,6399.072403,0,1,0,0,1,0,1,0,1,0,0,0,1
1413,0,73,22773.12,7.184528,58.52603,5216.298758,1,0,0,0,1,0,0,0,1,0,0,1,1
29460,3,80,39181.25,10.38437058,5.402712746,700.0279564,1,0,0,1,0,0,0,0,0,1,1,0,0
5779,1,84,71043.31,15.13755,1.1426,250.4817182,0,0,1,0,1,0,0,0,1,0,0,0,0
18975,7,33,33934.52,10.49951,51.48861,4811.298513,0,1,0,1,0,0,0,0,1,0,1,0,0
535,6,74,63807.18,7.163909,57.9625,6047.986921,1,0,0,1,0,0,1,1,0,0,1,1,0
4843,2,65,16949.89,9.411526,70.56361,6360.392801,0,1,0,1,0,0,0,1,0,0,1,1,0
16715,1,64,45129.46,7.787097,61.18595,5319.532385,0,0,1,1,0,0,1,0,0,1,1,0,0
3085,3,43,5508.83,12.86713,4.638114,807.7008528,0,0,1,1,0,0,0,0,1,0,1,1,0
21434,0,51,44316.41,15.26191649,4.440328327,1178.437008,0,1,0,0,1,0,0,1,0,0,1,0,0
29154,1,24,10927.09,5.073443,58.20259,5218.302234,1,0,0,0,1,0,0,0,0,1,1,1,1
121,2,26,61145.59,9.096999,2.201845,482.1944216,0,1,0,1,0,0,0,0,1,0,1,0,0
1245,3,24,100029.1,16.1971,41.8312,4518.564,0,0,1,0,1,0,0,1,0,0,0,0,0
37,0,22,38224.65,15.69873,45.44227,4082.913084,0,1,0,1,0,0,0,0,1,0,1,0,1
3269,2,49,54831.62,8.910234,52.67702,5441.651124,1,0,0,0,1,0,0,1,0,0,1,0,0
441,3,29,50156.65,13.2393,10.13859,1069.807995,0,1,0,0,1,0,0,0,0,1,0,0,0
36282,3,83,10818.08,9.011401399,8.874920206,1043.790368,1,0,0,0,1,0,1,0,1,0,0,0,0
45910,1,82,28423.59,2.478962,5.102617,1109.204756,0,1,0,1,0,0,1,1,0,0,0,1,0
985,1,34,52251.85,15.1921,62.6237,6174.837293,1,0,0,1,0,0,0,1,0,0,0,0,0
396,1,36,73656.97,3.19378035,2.916144419,1145.807042,0,0,1,0,1,0,0,1,0,0,0,1,0
29896,3,49,87583.09,9.6815,10.6052,1782.253032,0,0,1,0,1,0,0,1,0,0,1,1,0
3094,0,18,13036.7,14.92629,61.13547,5380.823835,0,0,1,1,0,0,0,0,1,0,0,0,0
9696,3,49,15777.93,11.55879323,7.95236848,1197.290608,0,1,0,1,0,0,0,0,1,0,0,1,1
6436,1,41,90742.25,10.25642,59.39468,5239.323776,0,0,1,1,0,0,0,0,1,0,1,1,0
2717,0,81,100608.2,9.705148,39.32461,3352.072435,0,1,0,1,0,0,1,0,1,0,1,0,1
1696,0,56,55736.72,4.68229,11.72569,1198.110595,1,0,0,0,1,0,1,0,1,0,0,1,0
29231,1,89,19680.77,11.31582,43.41671,4108.848897,1,0,0,0,1,0,0,1,0,0,1,1,0
15521,2,50,59780.22,14.413,2.185047,472.1439723,1,0,0,1,0,0,0,0,0,1,1,0,1
32275,3,46,27270.24,10.91065,71.66705,6715.662535,1,0,0,1,0,0,0,1,0,0,0,0,0
9899,0,44,31656.24,11.49427,38.25714,4139.737424,0,1,0,0,1,0,0,1,0,0,1,0,0
1074,1,64,36887.34,11.78195,1.75453,713.7053321,0,0,1,0,1,0,0,0,1,0,0,1,0
16479,5,36,11898.85,14.80654,47.77726,4520.939364,1,0,0,1,0,0,0,0,1,0,1,1,0
5062,0,89,21812.08,11.23258518,14.38025496,1365.14372,0,0,1,0,1,0,1,0,1,0,1,0,1
1766,0,47,11185.44,12.78383,66.7439,5899.695132,0,0,1,0,1,0,0,0,1,0,0,1,1
2534,2,34,37252.55,5.023832,14.48515,1528.122932,0,0,1,1,0,0,0,0,1,0,1,0,0
987,0,31,20213.18,12.46116,64.34133,5581.345203,1,0,0,0,1,0,0,0,0,1,0,0,0
3139,1,60,49740.72,4.45179,50.89092,4620.749694,1,0,0,1,0,0,0,0,0,1,0,0,0
2841,5,73,41055.8,17.91239,48.92659,4888.511162,1,0,0,1,0,0,0,1,0,0,1,1,0
294,0,53,10475.58,5.327354,71.32046,5994.956113,1,0,0,0,0,1,0,0,1,0,0,0,0
29522,3,35,52984.07,7.37357,8.850759,1152.131327,1,0,0,1,0,0,0,0,0,1,0,0,0
2860,0,75,31570.14,8.553943,51.38074,4616.664022,0,1,0,1,0,0,0,1,0,0,0,0,1
1672,0,73,1935.7,4.188314,65.27026,5599.71353,0,0,1,0,1,0,1,0,0,1,0,1,1
12153,3,68,33056.02,10.5873,67.88471,6076.692844,0,1,0,1,0,0,0,1,0,0,1,0,0
20926,1,71,97462.46,12.05972869,1.522691557,737.7421962,0,1,0,0,1,0,0,1,0,0,0,0,0
154,2,70,67156.12,10.00295,46.04347,4167.667908,1,0,0,0,1,0,0,0,1,0,1,1,1
610,8,27,12031.44,7.290001,14.63647,2210.449566,0,1,0,1,0,0,1,0,1,0,1,1,1
384,3,33,46973.08,10.99110627,23.10105854,2947.224753,0,1,0,0,1,0,1,1,0,0,0,1,0
